,Plot,Plot.code,Classification,GS.Type,Site.Type,Site.Code,Genus.Code,Species.Code,Cultivar.Code,Species.Latin,Species.Common,DBH,Native_SLL,Native_ETF,Origin.Source,Comments
4380,Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,26,N,N,USDA/TC,
4662,Loyola,2,Public,Row,S,S1011,AC,ACPL,ACPL,Acer platanoides 'Emerald Queen',Norway Maple,26,N,N,USDA/TC,
4815,Loyola,2,Public,Row,S,S1048,AC,ACPL,ACPL,Acer platanoides 'Emerald Queen',Norway Maple,26,N,N,USDA/TC,
5127,Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,26,Y,Y,USDA/LM,
5282,Loyola,2,Private,Inst,I,I1009,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,26,Y,Y,USDA/LM,
6399,Loyola,2,Public,Park,P,P1001,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,26,N,Y,USDA/LM,
6405,Loyola,2,Public,Park,P,P1005,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,26,N,Y,USDA/LM,
6879,Loyola,2,Public,Park,P,P1001,PN,PNNI,PNNI,Pinus Nigra 'Austriaca',Austrian Pine,26,N,N,USDA/TC/Mortens,
7463,Loyola,2,Public,Park,P,P1001,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,26,Y,Y,USDA/TC/LM,
7692,Loyola,2,Private,Private,Y,Y1005,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,26,Y,Y,USDA/TC/LM,
9062,UQAM,3,Public,Parks,P,P2003,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,26,N,N,USDA/Mortens,
896,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,26.1,Y,Y,USDA/TC/Mortens/LM,
1412,Dawson,1,Private,Private,Y,Y14,PI,PIAB,PIAB,Picea abies,Norway Spruce,26.1,N,N,USDA/TC/Mortens,
4381,Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,26.1,N,N,USDA/TC,
5047,Loyola,2,Private,Private,Y,Y1008,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,26.1,N,N,USDA/TC,
5759,Loyola,2,Public,Park,P,P1005,BB,BBVU,BBVU,Berberis Vulgaris,Common Barberry,26.1,N,N,USDA,
5808,Loyola,2,Public,Park,P,P1005,CD,CDJA,CDJA,Cercidiphyllum Japonicum,Katsura Tree,26.1,N,N,USDA/TC/Mortens,
6307,Loyola,2,Public,Row,S,S1028,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,26.1,N,Y,USDA/TC/LM,
6631,Loyola,2,Public,Row,S,S1035,MA,MASY,MASY,Malus sylvestris,Crab Apple,26.1,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
6880,Loyola,2,Public,Park,P,P1001,PN,PNNI,PNNI,Pinus Nigra 'Austriaca',Austrian Pine,26.1,N,N,USDA/TC/Mortens,
7542,Loyola,2,Private,Inst,I,I1009,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,26.1,Y,Y,USDA/TC/LM,
67,Dawson,1,Public,Alley,A,A4,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,26.2,N,Y,USDA/TC/LM/Mortens,
406,Dawson,1,Private,Private,Y,Y152,AC,ACPL,ACPL,Acer platanoides,Norway Maple,26.2,N,N,USDA/TC,
878,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,26.2,Y,Y,USDA/TC/Mortens/LM,
4382,Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,26.2,N,N,USDA/TC,
4941,Loyola,2,Public,Row,S,S1077,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,26.2,N,N,USDA/TC,
6083,Loyola,2,Public,Row,S,S1026,FR,FRPE,FRPE,Fraxinus pennsylvanica 'Summit',Red Ash,26.2,Y,Y,USDA/TC/Mortens/LM,
6325,Loyola,2,Public,Row,S,S1040,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,26.2,N,Y,USDA/TC/LM,
6881,Loyola,2,Public,Park,P,P1001,PN,PNNI,PNNI,Pinus Nigra 'Austriaca',Austrian Pine,26.2,N,N,USDA/TC/Mortens,
7464,Loyola,2,Public,Park,P,P1001,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,26.2,Y,Y,USDA/TC/LM,
7650,Loyola,2,Private,Inst,I,I1006,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,26.2,Y,Y,USDA/TC/LM,
9061,UQAM,3,Public,Parks,P,P2003,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,26.2,N,N,USDA/Mortens,
9922,UQAM,3,Private,Private Yards,Y,Y2084,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,26.2,Y,Y,TC/LM,
838,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,26.3,Y,Y,USDA/TC/Mortens/LM,
1471,Dawson,1,Private,Institutional,I,I1,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,26.3,N,N,USDA/TC/LM,
4426,Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,26.3,N,N,USDA/TC,
6104,Loyola,2,Public,Row,S,S1051,FR,FRPE,FRPE,Fraxinus pennsylvanica 'Summit',Red Ash,26.3,Y,Y,USDA/TC/Mortens/LM,
6854,Loyola,2,Private,Private,Y,Y1093,PI,PIPU,PIPU,Picea Pungens,Colorado Spruce,26.3,N,N,USDA/TC/LM,
6882,Loyola,2,Public,Park,P,P1001,PN,PNNI,PNNI,Pinus Nigra 'Austriaca',Austrian Pine,26.3,N,N,USDA/TC/Mortens,
7465,Loyola,2,Public,Park,P,P1001,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,26.3,Y,Y,USDA/TC/LM,
7480,Loyola,2,Public,Park,P,P1005,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,26.3,Y,Y,USDA/TC/LM,
7529,Loyola,2,Private,Inst,I,I1004,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,26.3,Y,Y,USDA/TC/LM,
7825,Loyola,2,Private,Private,Y,Y1061,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,26.3,Y,Y,USDA/TC/LM,
8867,UQAM,3,Private,Institutional,I,I2009,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,26.3,N,N,USDA/Mortens,
14,Dawson,1,Private,Institutional,I,I1,AC,ACFR,ACFR,Acer × freemanii,FREEMAN MAPLE,26.4,Y,Y,Mortens/LM,Hybrid of silver &red
1343,Dawson,1,Private,Private,Y,Y132,MA,MASY,MASY,Malus sylvestris,Crab Apple,26.4,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1594,Dawson,1,Private,Institutional,I,I1,PR,PRVI,PRVI,Prunus virginiana,Chokecherry,26.4,Y,Y,USDA/TC/LM,Synonym: Common chokecherry
1890,Dawson,1,Private,Institutional,I,I1,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,26.4,Y,Y,USDA/TC/LM,
1943,Dawson,1,Private,Private,Y,Y113,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,26.4,Y,Y,USDA/TC/LM,
6319,Loyola,2,Public,Row,S,S1036,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,26.4,N,Y,USDA/TC/LM,
7466,Loyola,2,Public,Park,P,P1001,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,26.4,Y,Y,USDA/TC/LM,
7845,Loyola,2,Private,Private,Y,Y1068,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,26.4,Y,Y,USDA/TC/LM,
7876,Loyola,2,Private,Private,Y,Y1074,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,26.4,Y,Y,USDA/TC/LM,
9494,UQAM,3,Public,Streets,S,S2055,AC,ACPL,ACPL,Acer platanoides,Norway Maple,26.4,N,N,USDA/TC,
898,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,26.5,Y,Y,USDA/TC/Mortens/LM,
4913,Loyola,2,Public,Row,S,S1071,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,26.5,N,N,USDA/TC,
9143,UQAM,3,Public,Streets,S,S2009,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,26.5,N,N,USDA/Mortens,
9684,UQAM,3,Private,Private Yards,Y,Y2005,AC,ACPL,ACPL,Acer platanoides,Norway Maple,26.5,N,N,USDA/TC,
60,Dawson,1,Public,Alley,A,A1,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,26.6,N,Y,USDA/TC/LM/Mortens,
2063,Dawson,1,Private,Private,Y,Y152,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,26.6,Y,Y,USDA/TC/LM,
4988,Loyola,2,Public,Row,S,S1084,AC,ACPL,ACPL,Acer platanoides 'Emerald Queen',Norway Maple,26.6,N,N,USDA/TC,
5853,Loyola,2,Private,Inst,I,I1015,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,26.6,Y,Y,USDA/LM/NRC,
6072,Loyola,2,Public,Row,S,S1004,FR,FRPE,FRPE,Fraxinus pennsylvanica 'Summit',Red Ash,26.6,Y,Y,USDA/TC/Mortens/LM,
6577,Loyola,2,Private,Inst,I,I1003,MA,MABA,MABA,Malus Baccata,Crab Apple,26.6,N,N,USDA/TC,
6769,Loyola,2,Public,Park,P,P1004,PI,PIPU,PIPU,Picea Pungens,Colorado Spruce,26.6,N,N,USDA/TC/LM,
7822,Loyola,2,Private,Private,Y,Y1061,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,26.6,Y,Y,USDA/TC/LM,
9396,UQAM,3,Public,Streets,S,S2036,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,26.6,N,N,Mortens,
9442,UQAM,3,Public,Streets,S,S2047,AC,ACPL,ACPL,Acer platanoides,Norway Maple,26.6,N,N,USDA/TC,
9876,UQAM,3,Private,Private Yards,Y,Y2069,QU,QURU,QURU,Quercus rubra,Red Oak,26.6,Y,Y,TC/LM,
134,Dawson,1,Private,Private,Y,Y113,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,26.7,N,Y,USDA/TC/LM/Mortens,
900,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,26.7,Y,Y,USDA/TC/Mortens/LM,
1786,Dawson,1,Private,Private,Y,Y13,SY,SYVU,SYVU,Syringa vulgaris,Common Lilac,26.7,N,N,USDA/TC/Mortens,
4325,Loyola,2,Public,Row,S,S1091,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,26.7,N,Y,USDA/TC/LM/Mortens,
4383,Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,26.7,N,N,USDA/TC,
5992,Loyola,2,Private,Private,Y,Y1083,EU,EUAL,EUAL,Euonymous Alatus,Burning Bush,26.7,N,N,USDA/TC,
8322,Loyola,2,Private,Private,Y,Y1069,UL,ULAM,ULAM,Ulmus Americana,White Elm,26.7,Y,Y,USDA/TC/LM,
8336,Loyola,2,Public,Park,P,P1005,UL,ULMI,ULMI,Ulmus 'Morton',Morton (Accolade TM) Elm,26.7,N,N,Mortons,
9604,UQAM,3,Public,Streets,S,S2081,PN,PNNI,PNNIAU,Pinus nigra 'Austriaca',Austrian Pine,26.7,N,N,USDA/TC/Mortens,
64,Dawson,1,Public,Alley,A,A2,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,26.8,N,Y,USDA/TC/LM/Mortens,
326,Dawson,1,Private,Private,Y,Y114,AC,ACPL,ACPL,Acer platanoides,Norway Maple,26.8,N,N,USDA/TC,
653,Dawson,1,Private,Private,Y,Y132,AM,AMCA,AMCA,Amelanchier canadensis,Downy Serviceberry,26.8,Y,Y,USDA/TC/LM,Synonym: Amelanchier arborea
1321,Dawson,1,Private,Private,Y,Y118,MA,MAIO,MAIO,Malus ioensis,,26.8,N,Y,http://bonap.net/Napa/TaxonMaps/Genus/County/Malus,
1473,Dawson,1,Private,Institutional,I,I1,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,26.8,N,N,USDA/TC/LM,
4384,Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,26.8,N,N,USDA/TC,
6845,Loyola,2,Private,Private,Y,Y1040,PI,PIPU,PIPU,Picea Pungens,Colorado Spruce,26.8,N,N,USDA/TC/LM,
7467,Loyola,2,Public,Park,P,P1001,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,26.8,Y,Y,USDA/TC/LM,
7850,Loyola,2,Private,Private,Y,Y1071,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,26.8,Y,Y,USDA/TC/LM,
9059,UQAM,3,Public,Parks,P,P2003,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,26.8,N,N,USDA/Mortens,
9395,UQAM,3,Public,Streets,S,S2035,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,26.8,Y,Y,TC/LM,
1322,Dawson,1,Private,Private,Y,Y144,MA,MAIO,MAIO,Malus ioensis,,26.9,N,Y,http://bonap.net/Napa/TaxonMaps/Genus/County/Malus,
4914,Loyola,2,Public,Row,S,S1071,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,26.9,N,N,USDA/TC,
4934,Loyola,2,Public,Row,S,S1076,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,26.9,N,N,USDA/TC,
4966,Loyola,2,Public,Row,S,S1081,AC,ACPL,ACPL,Acer platanoides,Norway Maple,26.9,N,N,USDA/TC,
6102,Loyola,2,Public,Row,S,S1050,FR,FRPE,FRPE,Fraxinus pennsylvanica 'Summit',Red Ash,26.9,Y,Y,USDA/TC/Mortens/LM,
6883,Loyola,2,Public,Park,P,P1001,PN,PNNI,PNNI,Pinus Nigra 'Austriaca',Austrian Pine,26.9,N,N,USDA/TC/Mortens,
6884,Loyola,2,Public,Park,P,P1001,PN,PNNI,PNNI,Pinus Nigra 'Austriaca',Austrian Pine,26.9,N,N,USDA/TC/Mortens,
6958,Loyola,2,Public,Park,P,P1001,PN,PNSY,PNSY,Pinus Sylvestris,Scots Pine,26.9,N,N,USDA/TC/Mortens,
7206,Loyola,2,Public,Park,P,P1004,RU,RUTY,RUTY,Rhus Typhina,Staghorn Sumac,26.9,Y,Y,USDA/TC/LM,
7306,Loyola,2,Private,Inst,I,I1011,SY,SYVU,SYVU,Syringa Vulgaris,Common Lilac,26.9,N,N,USDA/TC/Mortens,
7890,Loyola,2,Private,Private,Y,Y1080,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,26.9,Y,Y,USDA/TC/LM,
9772,UQAM,3,Private,Private Yards,Y,Y2026,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,26.9,Y,Y,TC/LM,
9883,UQAM,3,Private,Private Yards,Y,Y2074,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,26.9,N,Y,USDA/TC/LM/Mortens,
1861,Dawson,1,Private,Private,Y,Y153,TA,TACA,TACA,Taxus canadensis,Canadian Yew,26.95,Y,Y,USDA/TC/LM,
524,Dawson,1,Public,Street,S,S32,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,27,Y,Y,USDA/LM,
553,Dawson,1,Public,Street,S,S70,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,27,Y,Y,USDA/LM,
581,Dawson,1,Public,Street,S,S98,AC,ACSA,ACSAPY,Acer saccharinum 'Pyramidalis',Pyramidale Silver Maple,27,Y,Y,USDA/LM,
726,Dawson,1,Public,Street,S,S88,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,27,Y,Y,USDA/LM/NRC,
934,Dawson,1,Public,Street,S,S2,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,27,Y,Y,USDA/TC/Mortens/LM,
1086,Dawson,1,Public,Street,S,S104,GL,GLTR,GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,27,N,Y,USDA/LM,
1095,Dawson,1,Public,Parc,P,P1,GL,GLTR,GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,27,N,Y,USDA/LM,
1107,Dawson,1,Public,Parc,P,P2,GL,GLTR,GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,27,N,Y,USDA/LM,
1170,Dawson,1,Public,Street,S,S105,GL,GLTR,GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,27,N,Y,USDA/LM,
1426,Dawson,1,Private,Institutional,I,I6,PI,PIGL,PIGL,Picea glauca,White Spruce,27,Y,Y,USDA/TC/LM,
1674,Dawson,1,Private,Institutional,I,I6,QU,QURU,QURU,Quercus rubra,Red Oak,27,Y,Y,TC/LM,
2517,Dawson,1,Public,Parks,P,P15,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,27,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
2521,Dawson,1,Private,Institutional,I,I10,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,27,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
2571,Dawson,1,Public,Parks,P,P11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,27,N,N,USDA/TC,
2614,Dawson,1,Public,Parks,P,P11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,27,N,N,USDA/TC,
2665,Dawson,1,Private,Institutional,I,I10,AC,ACPL,ACPL,Acer platanoides,Norway Maple,27,N,N,USDA/TC,
2673,Dawson,1,Public,Streets,S,S219,AC,ACPL,ACPL,Acer platanoides,Norway Maple,27,N,N,USDA/TC,
2746,Dawson,1,Public,Streets,S,S171,AC,ACPL,ACPL,Acer platanoides,Norway Maple,27,N,N,USDA/TC,
2751,Dawson,1,Public,Streets,S,S211,AC,ACPL,ACPL,Acer platanoides,Norway Maple,27,N,N,USDA/TC,
2780,Dawson,1,Public,Streets,S,S160,AC,ACPL,ACPL,Acer platanoides,Norway Maple,27,N,N,USDA/TC,
2806,Dawson,1,Public,Streets,S,S180,AC,ACPL,ACPL,Acer platanoides,Norway Maple,27,N,N,USDA/TC,
2811,Dawson,1,Public,Streets,S,S177,AC,ACPL,ACPL,Acer platanoides,Norway Maple,27,N,N,USDA/TC,
2815,Dawson,1,Public,Streets,S,S194,AC,ACPL,ACPL,Acer platanoides,Norway Maple,27,N,N,USDA/TC,
2921,Dawson,1,Public,Parks,P,P15,AC,ACRU,ACRU,Acer rubrum,Red Maple,27,Y,Y,USDA/LM/TC,
2927,Dawson,1,Public,Streets,S,S152,AC,ACRU,ACRU,Acer rubrum,Red Maple,27,Y,Y,USDA/LM/TC,
2937,Dawson,1,Public,Streets,S,S217,AC,ACRU,ACRU,Acer rubrum,Red Maple,27,Y,Y,USDA/LM/TC,
3086,Dawson,1,Public,Streets,S,S174,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,27,Y,Y,TC/LM,
3156,Dawson,1,Private,Institutional,I,I10,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,27,Y,Y,USDA/LM/NRC,
3232,Dawson,1,Public,Parks,P,P14,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,27,N,N,Mortens/TC/USDA,
3245,Dawson,1,Public,Parks,P,P15,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,27,N,N,Mortens/TC/USDA,
3446,Dawson,1,Public,Streets,S,S178,MA,MA,MA,Magnolia x ,,27,N,N,NA,
3451,Dawson,1,Public,Streets,S,S229,MA,MA,MA,Magnolia x ,,27,N,N,NA,
3484,Dawson,1,Public,Parks,P,P15,PI,PIAB,PIAB,Picea abies,Norway Spruce,27,N,N,USDA/TC/Mortens,
3621,Dawson,1,Public,Parks,P,P15,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,27,N,N,USDA/TC/LM,
3622,Dawson,1,Public,Parks,P,P15,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,27,N,N,USDA/TC/LM,
3679,Dawson,1,Public,Parks,P,P15,PN,PNNI,PNNIAU,Pinus nigra 'Austriaca',Austrian Pine,27,N,N,USDA/TC/Mortens,
3714,Dawson,1,Public,Parks,P,P15,PN,PNSY,PNSY,Pinus Sylvestris,Scots Pine,27,N,N,USDA/TC/Mortens,
3729,Dawson,1,Private,Institutional,I,I10,PO,PONI,PONI,Populus Nigra,Lombardy poplar,27,N,N,USDA/TC/Mortens,
3733,Dawson,1,Public,Streets,S,S158,PR,PRVI,PRVI,Prunus virginiana,Chokecherry,27,Y,Y,USDA/TC/LM,Synonym: Common chokecherry
3742,Dawson,1,Public,Parks,P,P15,PS,PSME,PSME,Pseudotsuga menziesii,Douglas fir,27,N,N,USDA,
3743,Dawson,1,Public,Parks,P,P15,PS,PSME,PSME,Pseudotsuga menziesii,Douglas fir,27,N,N,USDA,
3831,Dawson,1,Public,Parks,P,P15,QU,QURU,QURU,Quercus rubra,Red Oak,27,Y,Y,TC/LM,
3877,Dawson,1,Public,Parks,P,P11,RO,ROPS,ROPS,Robinia pseudoacacia,Black Locust,27,N,Y,TC/lLM/Mortens,
3897,Dawson,1,Public,Parks,P,P11,RO,ROPS,ROPS,Robinia pseudoacacia,Black Locust,27,N,Y,TC/lLM/Mortens,
3899,Dawson,1,Public,Parks,P,P11,RO,ROPS,ROPS,Robinia pseudoacacia,Black Locust,27,N,Y,TC/lLM/Mortens,
3972,Dawson,1,Public,Parks,P,P15,SY,SYRE,SYRE,Syringa reticulata,Japanese Tree Lilac,27,N,N,USDA/Mortens,
4016,Dawson,1,Public,Parks,P,P15,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,27,Y,Y,USDA/TC/LM,
4092,Dawson,1,Public,Parks,P,P15,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,27,N,N,USDA,
4098,Dawson,1,Public,Parks,P,P15,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,27,N,N,USDA,
4428,Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,27,N,N,USDA/TC,
4502,Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,27,N,N,USDA/TC,
4601,Loyola,2,Private,Inst,I,I1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,27,N,N,USDA/TC,
5089,Loyola,2,Private,Private,Y,Y1065,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,27,N,N,USDA/TC,
6171,Loyola,2,Public,Row,S,S1093,FR,FRPE,FRPE,Fraxinus pennsylvanica 'Summit',Red Ash,27,Y,Y,USDA/TC/Mortens/LM,
6281,Loyola,2,Private,Inst,I,I1014,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,27,N,Y,USDA/TC/LM,
7857,Loyola,2,Private,Private,Y,Y1071,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,27,Y,Y,USDA/TC/LM,
9064,UQAM,3,Public,Parks,P,P2003,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,27,N,N,USDA/Mortens,
9142,UQAM,3,Public,Streets,S,S2009,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,27,N,N,USDA/Mortens,
9420,UQAM,3,Public,Streets,S,S2044,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,27,Y,Y,USDA/TC/Mortens/LM,
869,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,27.1,Y,Y,USDA/TC/Mortens/LM,
8428,Loyola,2,Public,Park,P,P1001,VI,VILE,VILE,Viburnum Lentago,Nannyberry,27.1,Y,Y,USDA/TC/LM,
8681,UQAM,3,Private,Institutional,I,I2001,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,27.1,N,N,USDA/TC/LM,
9338,UQAM,3,Public,Streets,S,S2028,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,27.1,Y,Y,USDA/TC/Mortens/LM,
9375,UQAM,3,Public,Streets,S,S2032,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,27.1,N,N,USDA/TC/LM,
9588,UQAM,3,Public,Streets,S,S2080,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,27.1,Y,Y,TC/LM,
9763,UQAM,3,Private,Private Yards,Y,Y2026,MA,MA,MA,Magnolia x ,,27.1,N,N,NA,
63,Dawson,1,Public,Alley,A,A2,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,27.2,N,Y,USDA/TC/LM/Mortens,
1936,Dawson,1,Private,Private,Y,Y5,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,27.2,Y,Y,USDA/TC/LM,
6153,Loyola,2,Public,Row,S,S1089,FR,FRPE,FRPE,Fraxinus pennsylvanica 'Marshall Seedless',Red Ash,27.2,Y,Y,USDA/TC/Mortens/LM,
6339,Loyola,2,Public,Row,S,S1069,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,27.2,N,Y,USDA/TC/LM,
7138,Loyola,2,Public,Row,S,S1063,QU,QURU,QURU,Quercus rubra,Red Oak,27.2,Y,Y,TC/LM,
8446,Loyola,2,Public,Park,P,P1005,VI,VILE,VILE,Viburnum Lentago,Nannyberry,27.2,Y,Y,USDA/TC/LM,
9522,UQAM,3,Public,Streets,S,S2058,AC,ACPL,ACPL,Acer platanoides,Norway Maple,27.2,N,N,USDA/TC,
9765,UQAM,3,Private,Private Yards,Y,Y2026,MA,MA,MA,Magnolia x ,,27.2,N,N,NA,
601,Dawson,1,Private,Private,Y,Y44,AC,ACTA,ACTA,Acer tataricum,Tartarian Maple,27.3,N,N,USDA,
889,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,27.3,Y,Y,USDA/TC/Mortens/LM,
1446,Dawson,1,Private,Private,Y,Y163,PI,PIGL,PIGL,Picea glauca,White Spruce,27.3,Y,Y,USDA/TC/LM,
1747,Dawson,1,Private,Institutional,I,I1,SA,SADI,SADI,Salix discolor,Pussy Willow,27.3,Y,Y,USDA/LM,
2136,Dawson,1,Private,Private,Y,Y152,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,27.3,N,N,USDA,
4503,Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,27.3,N,N,USDA/TC,
4553,Loyola,2,Private,Inst,I,I1015,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,27.3,N,N,USDA/TC,
5036,Loyola,2,Public,Row,S,S1102,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,27.3,N,N,USDA/TC,
6620,Loyola,2,Private,Private,Y,Y1047,MA,MADO,MADO,Malus Domestica,Dolgo Crab Apple,27.3,N,N,Mortens/https://www.naturehills.com/dolgo,Member of Malus baccata
8601,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,27.3,N,Y,USDA/LM,
8633,UQAM,3,Private,Institutional,I,I2001,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,27.3,Y,Y,TC/LM,
