id,Site_Code,fid,OBJECTID,SITE_REF,GlobalID_2,NUM_CIVIC,VOIE_ESPVT,ETAT_SITE,ESSENCE,QUE_TR,DIST_CHAIN,LIGN_RUE,DIAMETRE,TYPE_EMP,PROPRIETE,STATUT,RENFORT_1,RENFORT_2,OBST_1,OBST_2,PB_INS,PB_MAL,PB_STR_1,PB_STR_2,PB_PHY_AB,COD_GEN,DANGEREUX,CMTS,PRESC_PLAN,PRESC_PRIO,PRESC_ID,PRESC_CMTS,INV_REAL,INV_DATE,INV_ID,DESC_COMM,TYP_DIAM
,S240,"810","5393","5446",{9EA972DA-0D57-4993-B8AB-258AB961C971},"457",VOPA_081,ARBRE,ACPL,"1",,,"54",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,CPOTR,BOMCI,BRCCI,DEP25,"55",NON, ,ELASSA,2022,TVERTE, ,O,2021-09-21T14:53:47.000,TVJV,,DHP
,S240,"811","5394","5447",{78AD7F33-FD5A-490A-A69C-BF38671D4E8D},"455",VOPA_081,ARBRE,SYRE,"1",,,"9",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BLMTR,"60",NON, ,AJPRTR,2022,TVERTE, ,O,2021-09-21T14:56:03.000,TVJV,,DHP
,S240,"812","5395","5448",{B243188D-B2EE-4B6C-A5EB-1A76E65745BF},"447",VOPA_081,ARBRE,GLTRNA,,,0.9,,BANQ,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,,ARROSA,2021,WESTHA,Lettre,N,,,,DHP
,S240,"813","5396","5449",{03EC0E91-1164-49BF-907E-355AF354C244},"439",VOPA_081,ARBRE,ACPL,"1",,,"53",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,RAETR,BOMCI,AUC,"70",NON, ,ELASSA,2023,," rue, branches mortes TV (dÃ©gagement de rue aussi)",N,,,,DHP
,S240,"814","5397","5450",{B5588AA0-0860-4172-9C6A-2E908D72EB56},"435",VOPA_081,SOUCHE,,,,,"48",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"30",NON, ,,,,,N,,,,DHP
,S236,"815","5398","5451",{1AAA86A2-4590-48E2-AB58-B5C2A495BDD0},"431",VOPA_081,DESACT,,"1",,,,EMPRI,PUB,AUC,,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,,,," Rue bÃ¢timent TV bois mort et branche cassÃ© (Ã©lagage de sÃ©curitÃ©) CavitÃ© ouverte cÃ´tÃ© SW

erreur TVJV , un point de trop ",O,2021-09-20T17:36:29.000,TVJV,,DHP
,S240,"816","5399","5452",{8DDB7CAC-B79E-4F66-BE38-3CB644C11BDD},"427",VOPA_081,ARBRE,ACSA,"1",,,"60",EMPRI,PUB,AUC,AUC,AUC,BATIM,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,ELDEGA,2022,WEEQIN," Rue bÃ¢timent TV <3m des fils Ã©lectriques, travaux Ã  effectuer par hydro",N,,,,DHP
,S240,"817","5400","5453",{D1566201-8892-44A0-98BF-920E3317D5C7},"425",VOPA_081,ARBRE,ACPL,"1",,,"53",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,FOFTR,CARTR,AUC,"65",NON, ,HAFLSS,2022,TVERTE, haubanage triangulaire,O,2021-09-21T15:21:07.000,TVJV,,DHP
,S240,"818","5401","5454",{613F3B41-302A-479A-B688-780B1D81AB10},"421",VOPA_081,ARBRE,GLTRNA,,,0.6,,BANQ,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"0",NON, ,ARROSA,2021,WESTHA,Lettre,N,,,,DHP
,S245,"819","5402","5455",{2CFE926E-8F0F-48A6-B4D7-C3BF40241413},"450",VOPA_081,ARBRE,ACPL,"1",,,"36",EMPRI,PUB,AUC,AUC,AUC,FILDEN,FILCOM,AUC,CHETR,CARTR,HOUCI,DEP25,"25",OUITR, ,ABSECT,90,TVERTE, risque de bris au dessus stationnement,O,2021-09-21T14:38:06.000,TVJV,,DHP
,S245,"820","5403","5456",{04AD5407-B3F1-4CC5-966A-89BCA980A7B8},"450",VOPA_081,ARBRE,ULPU,"1",,,"56",EMPRI,PUB,AUC,AUC,AUC,FILDEN,AUC,AUC,FLBTR,BLLTR,AUC,AUC,"70",NON, ,AUC,,, ,O,2021-09-21T14:41:14.000,TVJV,,DHP
,S245,"821","5404","5457",{DA1FD3E0-362B-4572-880E-1888CEE00E51},"452",VOPA_081,DESACT,,,,,,EMPRI,PUB,AUC,AUC,AUC,FILD01,GAZ,AUC,AUC,AUC,AUC,AUC,"0",NON,Espaces restreints. Aménagement paysager. Obstacles,AUC,,,,N,,,,DHP
,S245,"822","5405","5458",{1225C9E8-103B-4E9A-876D-5DB101DE75A1},"466",VOPA_081,SOUCHE,,,,,"50",EMPRI,PUB,AUC,AUC,AUC,FILD01,AUC,AUC,AUC,AUC,AUC,AUC,,NON, ,ESDECH,2021,,Souche entre 2 poteaux de HW. Désactiver après essouchement ,N,,,,DHS
,S245,"823","5406","5459",{6F702498-E6A4-4F6A-A48C-3F596BEE60F0},"466",VOPA_081,ARBRE,ACPL,"1",,,"41.000000",EMPRI,PUB,AUC,AUC,AUC,FILD01,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,ELCOMP,2023,WEEQIN, DÃ©gagement de bÃ¢timent et bois mort ,N,,,,DHP
,S241,"831","5414","5467",{6867EC7E-E1F1-4C49-BAE8-EE5371D90F02},"9",VOPA_111,ARBRE,ACSA,"1",,,"104.000000",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"50",NON,"TV: Travaux d'excavation rÃ©cents Ã  proximitÃ© du tronc, mais aucune information sur les racines coupÃ©es lors des travaux; possibilitÃ© de risque liÃ© Ã  l'arbre si racines structurantes importantes ont Ã©tÃ© coupÃ©es",INSPRE,2023,," Trottoir, rue, branches mortes - TV : Inspection requise avec informations sur l'excavation rÃ©cente Ã  proximitÃ© du tronc",N,,,,DHP
,S215,"832","5415","5468",{D710C7A8-A502-4CD3-AAF5-A6A9E96A622E},"1",VOPA_111,ARBRE,ACPLCO,"1",,,,EMPRI,PV,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,AUC,,, ,N,,,,DHP
,S215,"833","5416","5469",{E554739F-B760-4144-9443-859125C0A919},"1",VOPA_111,ARBRE,ACPLCO,"2",,,,EMPRI,PV,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,AUC,,, ,N,,,,DHP
,S215,"834","5417","5470",{346A5744-9592-4AD5-9339-4D6CABE13AAC},"1",VOPA_111,DESACT,,,,,"45",EMPRI,PV,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,Ville s'occupe de l'essouchement. N'est plus responsable pour un arbre après,ESDECH,2021,WESTGA,Profond,N,,,,DHS
,S215,"835","5418","5471",{DA28779F-6E5D-41A3-9E3B-C089F9ADD2D5},"4201",VOPA_121,DISPO,,,,,"52",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,,AUC,AUC,AUC,"30",NON,,PLANTA,2022,WESTHA, ,N,,,,DHS
,S239,"836","5419","5472",{EED0F7E4-71D0-4318-90F6-20CAABA18F08},"4255",VOPA_121,ARBRE,ACPLCO,"2",,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, TVJV photos prises pour un arbre privé dangereux ,AUC,,, ,N,,,,DHP
,S239,"837","5420","5473",{4E751624-BBBE-4F66-9F75-A7838B6544E0},"4255",VOPA_121,ARBRE,ACPL,"1",,,,EMPRI,PV,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,AUC,,, ,N,,,,DHP
,S239,"838","5421","5474",{6E7AE237-822D-43DF-8388-3012F77DE0FB},"4255",VOPA_121,DESACT,,"1",,,,EMPRI,PV,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ACPL columnare privé abattu probablement pour construction,AUC,,, ,O,2021-09-20T17:53:14.000,TVJV,,DHP
,S239,"839","5422","5475",{4B27F995-DF15-4E54-B8B9-61E3190A0D1C},"4255",VOPA_121,DESACT,,"1",,,,EMPRI,PV,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON, ACPL columnare abattu probablement pour construction,AUC,,, ,O,2021-09-20T17:52:17.000,TVJV,,DHP
,S239,"840","5423","5476",{11A615DF-B903-47DA-A1CA-66C57C819F41},"4255",VOPA_121,ARBRE,ACPLCO,"1",,,"22",EMPRI,PV,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON,"Batiment, trottoir",AUC,,,,N,,,,DHP
,S242,"841","5424","5477",{43D04845-DB53-46BA-B3B7-4BB28D1C011B},"28",VOPA_111,ARBRE,ACPL,"1",,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,AUC,,, ,N,,,,DHP
,S242,"842","5425","5478",{8130A7AE-BBB6-4ABC-AD81-6931CBCC9A62},"449",VOPA_080,DESACT,AECA,"1",,,,EMPRI,PUB,AUC,AUC,AUC,FILD01,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,AUC,,, ,N,,,,DHP
,S242,"843","5426","5479",{A34E53B0-DB25-48F1-81CE-698E009F2B7C},"449",VOPA_080,DESACT,ACRU,"1",,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,AUC,,, ,N,,,,DHP
,S242,"844","5427","5480",{F4F9DA98-58F4-4AD3-9047-75203A7288BA},"0",VOPA_080,ARBRE,ACPL,"1",,,"61",EMPRI,PUB,AUC,AUC,AUC,FILDEN,AUC,AUC,CHETR,RASRAC,FENTR,AUC,"50",NON, nécrose au tronc et bois mort,ABSEHQ,2023,TVERTE," Branches mortes TV: prÃ©sence de deux chancres cÃ´tÃ© S et cÃ´tÃ© E, TVJV arbre possiblement privé",O,2021-11-03T16:52:47.000,TVJV,,DHP
,S242,"845","5428","5481",{8F42D71E-6171-4C9F-9031-644534B426B7},"463",VOPA_080,DESACT,,,,1.77,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,Peu de place,PLANTA,2021,,,N,,,,DHP
,S242,"846","5429","5482",{526AF3E9-62C8-4CA0-AE5C-33E616969327},"465",VOPA_080,ARBRE,ROPS,"1",,,"43",EMPRI,MIT,AUC,AUC,AUC,FILAP,AUC,AUC,AUC,BLLTR,AUC,AUC,"70",NON,TV: présence de vignes,AUC,,,,O,2021-09-20T12:41:57.000,TVJV,,DHP
,S242,"847","5430","5483",{DFCC5407-B42A-479F-8D78-BA73A8ADDCB9},"465",VOPA_080,ARBRE,ROPS,"1",,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"50",NON,Ã‰cimage pour fil Ã©lectrique basse tension,AUC,,,,N,,,,DHP
,S238,"849","5437","5490",{483405EB-0299-47EA-A542-8A5C18004D04},"4287",VOPA_121,DISPO,,,,3.73,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,,PLANTA,2022,,,N,,,,DHP
,S238,"850","5438","5491",{1B5D72C3-95D4-48A9-ACF3-C08EF7ED1555},"4287",VOPA_121,ARBRE,ACPL,"1",,,"26",EMPRI,PUB,AUC,AUC,AUC,BATIM,AUC,AUC,AUC,FAETR,AUC,AUC,"70",NON, ,ELALLE,2024,," BÃ¢timent, TV: Ã©corce incluse sur l'embranchement des branches primaires",N,,,,DHP
,S238,"851","5439","5492",{5A50066A-441A-4044-9B5F-9ABAAD634485},"4287",VOPA_121,ARBRE,ACPL,"1",,,"31",EMPRI,PUB,AUC,AUC,AUC,LAMPFO,AUC,AUC,NECTR,AUC,AUC,CLACI,"60",NON,manque de collet racinaire,INSPRE,2024,TVERTE,dépérissement à surveiller,O,2021-09-20T17:40:56.000,TVJV,,DHP
,S236,"852","5440","5493",{ED3002F3-D6AD-4B1D-9DAE-E9FA82EE9216},"4287",VOPA_121,DISPO,,,,4.15,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,,PLANTA,2022,,,N,,,,DHP
,S236,"853","5441","5494",{F61EBA0E-7CBD-48FE-B98A-E7F9B500C7ED},"4287",VOPA_121,ARBRE,ACPL,"1",,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,ELCOMP,2024,," BÃ¢timent, trottoir. TV: branches codominantes",N,,,,DHP
,S236,"854","5442","5495",{896E6A39-336A-45D2-A48C-85617C1A96EE},"4287",VOPA_121,ARBRE,ACPL,"1",,,"83",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"50",NON,Grosse branche brisée le 8-7-2020 ,ABSECT,2021,WEEQIN,"TV: arbre asymétrique, bois mort coté maison (élagage assainissement), chancre coté S, cavité branche primaire faible coté SW (élagage de sécurité). réinspection <1an pour dépérissement et les nombreux cavités ",N,,,,DHP
,S236,"855","5443","5496",{D1AB7637-437D-49F5-B6E7-110AC839A0FA},"1",VOPA_053,ARBRE,GLTRIN,"1",,,"35",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BRABC,"70",NON, ,ELSUGO,2024,TVERTE, ,O,2021-09-20T17:32:57.000,TVJV,,DHP
,S236,"856","5444","5497",{0E80F767-8ED4-4C7F-9FD1-7C04337A4249},"7",VOPA_053,ARBRE,ACPL,"1",,,"50.000000",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,ELCOMP,2023,," BÃ¢timent, branches mortes",N,,,,DHP
,S236,"857","5445","5498",{806F42BA-580B-4FBB-945C-038D2D4C1F84},"9",VOPA_053,ARBRE,TIAM,"1",,,"74",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BLLBS,AUC,AUC,"70",NON, ,AUC,,,,O,2021-09-20T17:28:26.000,TVJV,,DHP
,S236,"858","5446","5499",{3095DB6F-0836-4AC3-A416-4DB1C4959766},"15",VOPA_053,ARBRE,ACPL,"1",,,"49",EMPRI,PUB,AUC,AUC,AUC,BATIM,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON, ,ELDEGA,2024,, BÃ¢timent,N,,,,DHP
,S237,"859","5447","5500",{835C2BB2-84F4-4954-8C44-77F8C6FC0EFD},"21",VOPA_053,ARBRE,FRAM,"1",,,"54",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,ADFCI,AUC,AUC,AUC,DEP51,"40",NON,TREEAZIN,ABSECT,2022,TVERTE,arbre possiblement privé,O,2021-09-20T12:53:56.000,TVJV,,DHP
,S233,"860","5449","5502",{88940D89-E254-4AF6-B69F-81763BE807B2},"12",VOPA_053,ARBRE,ACPL,"1",,,"91.000000",EMPRI,PUB,AUC,HAUSD1,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"30",NON, ,INSPRE,2023,TVERTE," Tronc inclinÃ©, plusieurs cavitÃ©s majeures, dont une sur le dos de branche primaire N; perte de soliditÃ© structurale de 25 Ã  40%, donc risque de bris important; plusieurs blessures et dÃ©pÃ©rissement attendu",N,,,,DHP
,S234,"861","5450","5503",{5B64F8E7-29F1-4EE1-9195-B51819EF3B5D},"12",VOPA_053,ARBRE,ACPL,"1",,,"48",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON, ,AUC,,, ,O,2021-09-20T17:17:45.000,TVJV,,DHP
,S234,"862","5451","5504",{ABFE48B4-EB54-4F95-A66F-89CAB02A8236},"12",VOPA_053,ARBRE,QURO,"1",,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,ELDEGA,2024,," Trottoir, bourgeons, rue. -TV: dÃ©gagement parterre",N,,,,DHP
,S234,"863","5452","5505",{3FDD8FFE-8FBD-4B1C-A457-AC242F8075D5},"8",VOPA_053,DISPO,CICA,,,1.25,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"50",NON,Résidente veut un arbre moyen qui fleurit,PLANTA,2021,,,N,,,,DHP
,S234,"864","5453","5506",{573FA4D1-F344-47C1-A3AE-EC1BEC037443},"4",VOPA_053,DESACT,,"1",,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"30",NON, Emprise publique sur trottoir.,AUC,,,,N,,,,DHP
,S232,"865","5454","5507",{723C7CE4-CFEE-4B0F-85D9-3344A7D55C85},"4291",VOPA_121,ARBRE,ACSA,"1",,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,ELDEGA,2023,,"TV: ancien rabattage, dÃ©gagement bÃ¢timent et lampadaire",N,,,,DHP
,S232,"866","5455","5508",{A4A116E3-696A-4027-9F43-9AD00ECAF4C5},"403",VOPA_032,ARBRE,TICO,"1",,,"46",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,FAETR,AUC,BRATR,"80",NON, ,HAFLSD,2023,TVERTE, suppression de gourmands aussi,O,2021-09-20T13:21:54.000,TVJV,,DHP
,S232,"867","5456","5509",{B8607D79-380D-4ED2-98F1-FD0BE2AB1806},"405",VOPA_032,ARBRE,ACSA,"1",,,"72",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BOMCI,AUC,AUC,"75",NON, ,ELASSA,2023,TVERTE,,O,2021-09-20T13:18:22.000,TVJV,,DHP
,S232,"868","5457","5510",{EB630528-4CC2-4115-9F2A-6EAECB8DF390},"405",VOPA_032,ARBRE,ACPL,"1",,,"30",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BCDCI,AUC,AUC,"80",NON, ,ELCOMP,2024,TVERTE," Rue, trottoir, driveway, walkway. TV: branches codominantes, maintenir une tige principale",O,2021-09-20T13:15:59.000,TVJV,,DHP
,S232,"869","5458","5511",{F0116180-5BDC-4CFA-B1BF-5473EBDB7324},"409",VOPA_032,ARBRE,FRAM,"1",,,"46.000000",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"50",NON, ,ELCOMP,2023,TVERTE," bois mort (>3 po) Ã  Ã©laguer; rÃ©inspecter dans un an, condition limite pour traitement",N,,,,DHP
,S232,"870","5459","5512",{1A9C12EA-C9E3-4104-ACD8-3D52DEBD000F},"411",VOPA_032,ARBRE,ACSA,"1",,,"90.000000",EMPRI,PUB,AUC,HAUAF1,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"50",NON, ,HAUBANAGE,2024,,Remplacer le vieil hauban,N,,,,DHP
,S250,"871","5469","5522",{C65F3DAA-7765-4F0E-8EBA-BF977488A622},"0",VOPA_081,ARBRE,ACPL,"1",,,,EMPRI,PV,AUC,AUC,AUC,FILD01,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,AUC,,, ,N,,,,DHP
,S250,"872","5470","5523",{89B78EE4-4236-42F0-994A-757B5F498138},"0",VOPA_081,ARBRE,ULPU,"1",,,,EMPRI,PV,AUC,AUC,AUC,FILD01,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,AUC,,, ,N,,,,DHP
,S250,"873","5471","5524",{9BE18AE3-6D64-436F-8FA6-6F30383F109A},"0",VOPA_081,ARBRE,ACPL,"1",,,,EMPRI,PV,AUC,AUC,AUC,FILD01,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,AUC,,, ,N,,,,DHP
,S250,"874","5472","5525",{0B10AA71-1FB4-4513-8361-63710E05A522},"0",VOPA_081,ARBRE,ULPU,"1",,,,EMPRI,PV,AUC,AUC,AUC,FILD01,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,AUC,,, ,N,,,,DHP
,S250,"875","5473","5526",{9ACCE3EC-55A7-4E8A-A0A7-6ACF155C5EF9},"0",VOPA_081,ARBRE,ULPU,"1",,,,EMPRI,PV,AUC,AUC,AUC,FILD01,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,AUC,,, ,N,,,,DHP
,S231,"884","5515","5568",{CCF4EAF3-9FBA-42D0-9D7E-F60C1F456A77},"52",VOPA_118,ARBRE,ACPLCK,"1",,,"46",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,GELTR,AUC,AUC,"70",NON,"l'arbre était mis en abattage pour un gélivure ouverte pendant l'hiver mais cicatrisation vigoureux, point rouge à la base à effacer TVJV",,,,,O,2021-09-17T20:24:39.000,TVJV,,DHP
,S231,"885","5516","5569",{19F56106-FAE0-4B15-89A4-7B0E3342249D},"54",VOPA_118,ARBRE,ELAN,"1",,,"34",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BLLTR,BOMCI,AUC,"60",NON, Branche cassée le 17-01-2021,ELASSA,2023,WESTGA," Trottoir, branches mortes. -TV: branche cassÃ© et pendu cÃ´tÃ© trottoir, bois mort",O,2021-01-19T16:37:20.000,WESTGA,,DHP
,S231,"886","5517","5570",{207E0E86-3806-4F93-81AE-653A180A83A3},"56",VOPA_118,ARBRE,ACPL,"1",,,"48.000000",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,ELCOMP,2024,,"BÃ¢timent, lampadaire. One cavity to be further inspected during pruning on most southern limb. ",N,,,,DHP
,S231,"887","5518","5571",{6DA12D79-08C8-49D0-B20F-F23CB9AAB67A},"58",VOPA_118,DESACT,,,,2.35,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,,,,,Construction (2019) à planté son propre arbre(2021),N,,,,DHP
,S231,"888","5519","5572",{13A6520E-F760-4AB8-94E5-341D12040DBF},"64",VOPA_118,ARBRE,ACFRAB,"1",,,"23",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BCDCI,AUC,BASCI,"90",NON,Trottoir ,ELCOMP,2023,TVERTE,rehaussement de couronne et allègement des branches codominantes,O,2021-09-17T18:12:04.000,TVJV,,DHP
,S231,"889","5520","5573",{63BB086A-ED41-4EF6-AC64-D3B7E7F3C32C},"64",VOPA_118,ARBRE,GIBI,"1",2.4000001,2.4000001,,EMPRI,PUB,AUC,TUTSS1,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"90",NON,,RETUSE,2023,,,N,,,,DHP
,S170,"890","6229","6288",{D6E37D3F-0424-4157-BF3E-9DEECFB58FBD},"341",VOPA_109,ARBRE,ALGL,"1",,,"15",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"90",NON, ,AUC,,,,O,2021-09-10T15:19:38.000,TVJV,,DHP
,S247,"891","6232","6291",{912AB024-6A90-4C99-9F9C-F3501800E81D},"502",VOPA_043,ARBRE,QUROFA,"1",,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON,BÃ¢timent,AUC,,, ,N,,,,DHP
,S170,"892","6233","6292",{A1EBC139-666C-49D3-8480-D39B1365C6C9},"351",VOPA_109,ARBRE,ULXXNH,"1",,,"15",EMPRI,PUB,AUC,TUTSS1,AUC,LAMPFO,AUC,AUC,AUC,AUC,AUC,AUC,"100",NON,,RETUSE,2021,TVERTE, ,O,2021-09-10T15:03:15.000,TVJV,,DHP
,S174,"896","6254","6313",{47DD4C61-3812-4655-BECB-D87948914E96},"363",VOPA_068,ARBRE,OSVI,"1",,,"5.000000",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"90",NON, ,AUC,,, ,N,,,,DHP
,S170,"897","6435","6494",{C913086B-D3FA-402A-9830-38270B22B37A},"345",VOPA_109,DESACT,,"1",,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,AUC,,, ,N,,,,DHP
,S219,"898","6439","6498",{E1020086-26D9-4070-8C7D-36CE97AB98E2},"486",VOPA_151,DESACT,,"1",,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON,Résident très difficile,AUC,,, ,N,,,,DHP
,S194,"903","6463","6522",{3689D444-F0AE-447D-A941-69FD693CF9DB},"1",VOPA_151,ARBRE,ACPL,"1",,,"25",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,CARRAC,AUC,BLMRAC,"60",NON, ,AUC,,, ,O,2021-09-23T19:51:41.000,TVJV,,DHP
,S194,"904","6464","6523",{7E954C98-3373-46D7-AAA9-F91998481356},"1",VOPA_151,ARBRE,TITO,,,3.7,"7",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,,AUC,AUC,AUC,"100",NON, ,ARROSA,2021,WESTHA,Tour à bureaux,N,,,,DHP
,S167,"905","6475","6534",{9BFB66E7-1FDE-4153-9B34-FC7E3E466319},"327",VOPA_067,ARBRE,CEOC,"1",2.7,5.6999998,,EMPRI,PUB,AUC,TUTSS1,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"90",NON,,,,, ,N,,,,DHP
,S159,"906","6482","6541",{420008FA-6675-469E-9B38-3FB4B55B97D4},"247",VOPA_067,ARBRE,SYREIS,"1",4.5999999,5.8400002,"4",EMPRI,PUB,AUC,TUTSS1,PROTRO,LAMPFO,AUC,AUC,AUC,AUC,AUC,AUC,"90",NON,,RETUSE,2023,TVERTE, ,O,2021-09-09T19:07:22.000,TVJV,,DHP
,S234,"907","6483","6542",{E6CFFE47-3F34-49A2-BDCE-D9FE48F9B96D},"4",VOPA_053,DESACT,,"0",,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"90",NON,"Emprise publique, trottoir",AUC,,,,N,,,,DHP
,S210,"908","6488","6547",{097C1DD4-91BF-44A2-81F4-9FCD13A460B6},"346",VOPA_043,ARBRE,AMLA,"1",,,"8",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"90",NON, ,AUC,,, ,O,2021-09-21T21:15:18.000,TVJV,,DHP
,S235,"909","6493","6552",{F7DC8BA1-A738-4EE7-82A2-F6EF6CDD5F6C},"2",VOPA_053,DISPO,,,,,"73",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,,PLANTA,2022,WESTHA,Ess fait ,N,,,,DHS
,S235,"910","6494","6553",{DF84008D-9B67-4FD2-AEE6-264ABE294A2F},"2",VOPA_053,DESACT,,,,,"44",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"30",NON,"Techniquement planté sur propriété privé, mais toujours entretenu par la ville",,,, ,N,,,,DHS
,S234,"911","6495","6554",{68F0CD4D-A9BE-4B18-BBBF-F2C791220A68},"2",VOPA_053,DESACT,,"0",,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"90",NON,"Emprise publique, trottoir",AUC,,,,N,,,,DHP
